"genus","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","R2_marginal","R2_conditional","p.adj"
"Incertae Sedis","ran_pars","cohort","sd__(Intercept)",0.00283374442984743,NA,NA,NA,NA,NA,NA,0.105206589157571,0.231445269838187,NA
"Incertae Sedis","ran_pars","Residual","sd__Observation",0.00721657912251164,NA,NA,NA,NA,NA,NA,0.105206589157571,0.231445269838187,NA
"Rikenella","fixed",NA,"dietHFHS",-0.000933452832772091,0.00199252129898245,-0.468478220658817,18.0328223607362,0.645055834121369,-0.00511903865971458,0.0032521329941704,0.209734376506705,0.385061553347385,1
"Rikenella","fixed",NA,"treatmentFOS+GOS",-0.00727724664801367,0.0020426348229074,-3.56267628770548,16.1026098728806,0.00257386282516609,-0.0116051975520712,-0.00294929574395611,0.209734376506705,0.385061553347385,0.00772158847549826
"Rikenella","fixed",NA,"treatmentB. longum APC1472",0.000191119576151359,0.00199682466449951,0.0957117465289634,18.1509774745843,0.924798315092497,-0.00400155352056993,0.00438379267287264,0.209734376506705,0.385061553347385,1
"Rikenella","ran_pars","dam_cage","sd__(Intercept)",0.00265212923691755,NA,NA,NA,NA,NA,NA,0.209734376506705,0.385061553347385,NA
"Rikenella","ran_pars","cohort","sd__(Intercept)",0.00155228712281452,NA,NA,NA,NA,NA,NA,0.209734376506705,0.385061553347385,NA
"Rikenella","ran_pars","Residual","sd__Observation",0.00575512878868396,NA,NA,NA,NA,NA,NA,0.209734376506705,0.385061553347385,NA
"HT002","fixed",NA,"dietHFHS",-0.00373297797220135,0.00141092989801161,-2.64575722540301,17.7245138435712,0.0165813465351815,-0.00670053759086624,-0.000765418353536465,0.0939855285136852,0.237378321084093,0.0497440396055444
"HT002","fixed",NA,"treatmentFOS+GOS",0.00141984439374228,0.0014228441692671,0.997891704805338,14.6825420247553,0.334494532218348,-0.00161859727680224,0.0044582860642868,0.0939855285136852,0.237378321084093,0.668989064436696
"HT002","fixed",NA,"treatmentB. longum APC1472",-0.000902595662856475,0.00141774233812871,-0.636642948850507,18.0158649779552,0.532363999493563,-0.00388097378711971,0.00207578246140676,0.0939855285136852,0.237378321084093,0.668989064436696
"HT002","ran_pars","dam_cage","sd__(Intercept)",0.00153734286838017,NA,NA,NA,NA,NA,NA,0.0939855285136852,0.237378321084093,NA
"HT002","ran_pars","cohort","sd__(Intercept)",0.00151624693553727,NA,NA,NA,NA,NA,NA,0.0939855285136852,0.237378321084093,NA
"HT002","ran_pars","Residual","sd__Observation",0.00497962885473548,NA,NA,NA,NA,NA,NA,0.0939855285136852,0.237378321084093,NA
"Parabacteroides","fixed",NA,"dietHFHS",0.00227967603362989,0.00133744555157083,1.70450006802326,17.2442435736683,0.106237431766171,-0.000539045973583549,0.00509839804084333,0.185412482362927,NA,0.183036853333545
"Parabacteroides","fixed",NA,"treatmentFOS+GOS",-0.00674325498356978,0.00135099528768884,-4.9913238373359,15.0835410805796,0.000158432338219006,-0.00962144481214098,-0.00386506515499859,0.185412482362927,NA,0.000475297014657019
"Parabacteroides","fixed",NA,"treatmentB. longum APC1472",-0.00238225658272744,0.00133041135140929,-1.79061654893725,16.6818467440875,0.0915184266667723,-0.00519326267318648,0.00042874950773159,0.185412482362927,NA,0.183036853333545
"Parabacteroides","ran_pars","dam_cage","sd__(Intercept)",0.00137624429128569,NA,NA,NA,NA,NA,NA,0.185412482362927,NA,NA
"Parabacteroides","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.185412482362927,NA,NA
"Parabacteroides","ran_pars","Residual","sd__Observation",0.00514309755795437,NA,NA,NA,NA,NA,NA,0.185412482362927,NA,NA
"Parasutterella","fixed",NA,"dietHFHS",-0.000864807042139283,0.00137504331350385,-0.628930764323053,20.2218688189439,0.536434965063092,-0.00373108100660156,0.002001466922323,0.466668107766696,NA,1
"Parasutterella","fixed",NA,"treatmentFOS+GOS",0.00894659630976011,0.00140957855230327,6.34700087848331,18.586652087457,4.80200048428355e-06,0.00599186745292228,0.0119013251665979,0.466668107766696,NA,1.92080019371342e-05
"Parasutterella","fixed",NA,"treatmentB. longum APC1472",0.000100091343500832,0.00137225517168982,0.0729393086400817,19.8998630052048,0.942582570993154,-0.00276330647314072,0.00296348916014238,0.466668107766696,NA,1
"Parasutterella","ran_pars","dam_cage","sd__(Intercept)",0.00185549035698598,NA,NA,NA,NA,NA,NA,0.466668107766696,NA,NA
"Parasutterella","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.466668107766696,NA,NA
"Parasutterella","ran_pars","Residual","sd__Observation",0.00404673196302298,NA,NA,NA,NA,NA,NA,0.466668107766696,NA,NA
"Bilophila","fixed",NA,"dietHFHS",0.0028258610038585,0.0011703374575131,2.41456939254366,164.891136560003,0.0168479338831744,0.000515082054515586,0.00513663995320141,0.187049147821911,NA,0.0336958677663489
"Bilophila","fixed",NA,"treatmentFOS+GOS",-0.00597877749040931,0.00115093569303515,-5.19471029232101,185.673626532624,5.36338374232188e-07,-0.00824936969246698,-0.00370818528835164,0.187049147821911,NA,2.14535349692875e-06
"Bilophila","fixed",NA,"treatmentB. longum APC1472",0.000680692941569966,0.00116501993586177,0.584275788436579,141.01492813595,0.559968323300587,-0.00162246954416105,0.00298385542730098,0.187049147821911,NA,0.559968323300587
"Bilophila","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.187049147821911,NA,NA
"Bilophila","ran_pars","cohort","sd__(Intercept)",0.00100352890883893,NA,NA,NA,NA,NA,NA,0.187049147821911,NA,NA
"Bilophila","ran_pars","Residual","sd__Observation",0.00553631352882867,NA,NA,NA,NA,NA,NA,0.187049147821911,NA,NA
"Dorea","fixed",NA,"dietHFHS",0.00153198889410742,0.000957000721953105,1.600823133112,13.4889558643648,0.132567303426818,-0.00052789305252112,0.00359187084073595,0.0759419102721129,NA,0.530269213707274
"Dorea","fixed",NA,"treatmentFOS+GOS",0.000215169907313356,0.00097238371063924,0.221280863674592,11.9912464125877,0.828597031960537,-0.00190364374226639,0.0023339835568931,0.0759419102721129,NA,1
"Dorea","fixed",NA,"treatmentB. longum APC1472",0.00114529872257438,0.000953286005111296,1.20142194098472,13.1240162855625,0.250820554126887,-0.00091217397130941,0.00320277141645817,0.0759419102721129,NA,0.75246166238066
"Dorea","ran_pars","dam_cage","sd__(Intercept)",0.00111730695468706,NA,NA,NA,NA,NA,NA,0.0759419102721129,NA,NA
"Dorea","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0759419102721129,NA,NA
"Dorea","ran_pars","Residual","sd__Observation",0.00335514183485235,NA,NA,NA,NA,NA,NA,0.0759419102721129,NA,NA
"Oscillibacter","fixed",NA,"dietHFHS",0.00225090638534252,0.000918093770727888,2.45171730503949,15.7768661536255,0.0262662711574217,0.000302394998526924,0.00419941777215812,0.117647015269373,0.333297503087288,0.0787988134722651
"Oscillibacter","fixed",NA,"treatmentFOS+GOS",-0.00203692151540933,0.000909060815227494,-2.24068784099949,12.5491945457721,0.0438305137687855,-0.00400802374415791,-6.58192866607446e-05,0.117647015269373,0.333297503087288,0.087661027537571
"Oscillibacter","fixed",NA,"treatmentB. longum APC1472",0.00130479130668223,0.000934666108371448,1.39599723900943,16.0853030490187,0.181685969007838,-0.000675758682113918,0.00328534129547839,0.117647015269373,0.333297503087288,0.181685969007838
"Oscillibacter","ran_pars","dam_cage","sd__(Intercept)",0.00082090943641572,NA,NA,NA,NA,NA,NA,0.117647015269373,0.333297503087288,NA
"Oscillibacter","ran_pars","cohort","sd__(Intercept)",0.00183274461934827,NA,NA,NA,NA,NA,NA,0.117647015269373,0.333297503087288,NA
"Oscillibacter","ran_pars","Residual","sd__Observation",0.00353099084290012,NA,NA,NA,NA,NA,NA,0.117647015269373,0.333297503087288,NA
"GCA-900066575","fixed",NA,"dietHFHS",0.0015098714626459,0.000652376975278437,2.31441562143035,20.556668318624,0.0310874677552205,0.000151395495542312,0.00286834742974948,0.0747558894221176,0.201287544051689,0.0621749355104409
"GCA-900066575","fixed",NA,"treatmentFOS+GOS",-0.00188025343311206,0.000635271414140386,-2.95976395483861,15.451384616937,0.00949502469842499,-0.00323086530586484,-0.000529641560359285,0.0747558894221176,0.201287544051689,0.028485074095275
"GCA-900066575","fixed",NA,"treatmentB. longum APC1472",0.000137898827749228,0.000660274090960073,0.208850884257348,20.4418237595313,0.836631750530452,-0.00123750288743192,0.00151330054293038,0.0747558894221176,0.201287544051689,0.836631750530452
"GCA-900066575","ran_pars","dam_cage","sd__(Intercept)",0.000230053919534969,NA,NA,NA,NA,NA,NA,0.0747558894221176,0.201287544051689,NA
"GCA-900066575","ran_pars","cohort","sd__(Intercept)",0.00114523152062145,NA,NA,NA,NA,NA,NA,0.0747558894221176,0.201287544051689,NA
"GCA-900066575","ran_pars","Residual","sd__Observation",0.00293480485493164,NA,NA,NA,NA,NA,NA,0.0747558894221176,0.201287544051689,NA
"Erysipelatoclostridium","fixed",NA,"dietHFHS",0.0019889460832995,0.000831783956196999,2.39118110956739,13.7096950886644,0.0317303721977025,0.000201396357332825,0.00377649580926617,0.135935698878848,0.36799309449869,0.12692148879081
"Erysipelatoclostridium","fixed",NA,"treatmentFOS+GOS",-0.00170902058271378,0.000857795726256869,-1.99233981984426,12.4617912900076,0.0687060478880916,-0.00357034439491417,0.000152303229486609,0.135935698878848,0.36799309449869,0.206118143664275
"Erysipelatoclostridium","fixed",NA,"treatmentB. longum APC1472",0.000240586419823079,0.000832904413245213,0.288852377292241,13.9870563917809,0.776931163244685,-0.00154597098155936,0.00202714382120551,0.135935698878848,0.36799309449869,1
"Erysipelatoclostridium","ran_pars","dam_cage","sd__(Intercept)",0.00118089475962741,NA,NA,NA,NA,NA,NA,0.135935698878848,0.36799309449869,NA
"Erysipelatoclostridium","ran_pars","cohort","sd__(Intercept)",0.000545501595580872,NA,NA,NA,NA,NA,NA,0.135935698878848,0.36799309449869,NA
"Erysipelatoclostridium","ran_pars","Residual","sd__Observation",0.00214671414889552,NA,NA,NA,NA,NA,NA,0.135935698878848,0.36799309449869,NA
"Enterorhabdus","fixed",NA,"dietHFHS",0.00190110337439932,0.000727374464610957,2.61365151911972,19.1063807915038,0.0170294506123214,0.000379264634108051,0.00342294211469059,0.167658125248306,NA,0.0340589012246429
"Enterorhabdus","fixed",NA,"treatmentFOS+GOS",-0.00307337601098411,0.000739099346786351,-4.15827185390886,17.0469411905063,0.00065487107276043,-0.00463241229522984,-0.00151433972673839,0.167658125248306,NA,0.00196461321828129
"Enterorhabdus","fixed",NA,"treatmentB. longum APC1472",-0.000942092758624958,0.000724558437684131,-1.3002301948703,18.6062432668205,0.209398531963086,-0.00246078610218162,0.000576600584931699,0.167658125248306,NA,0.209398531963086
"Enterorhabdus","ran_pars","dam_cage","sd__(Intercept)",0.000849934782742564,NA,NA,NA,NA,NA,NA,0.167658125248306,NA,NA
"Enterorhabdus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.167658125248306,NA,NA
"Enterorhabdus","ran_pars","Residual","sd__Observation",0.00254815839761933,NA,NA,NA,NA,NA,NA,0.167658125248306,NA,NA
"Limosilactobacillus","fixed",NA,"dietHFHS",-0.00209538210092816,0.000699061435992253,-2.9974219618537,17.4743408992021,0.00791708640657029,-0.00356722891307609,-0.000623535288780235,0.131585046013716,0.287564469749338,0.0237512592197109
"Limosilactobacillus","fixed",NA,"treatmentFOS+GOS",0.000428994387773077,0.000715494799548404,0.599577226897867,15.5281913003165,0.557436159908074,-0.00109154098911944,0.0019495297646656,0.131585046013716,0.287564469749338,1
"Limosilactobacillus","fixed",NA,"treatmentB. longum APC1472",-0.000285426648346996,0.000699123284590273,-0.408263684872508,17.5109009684514,0.688029002245018,-0.00175717636823968,0.00118632307154568,0.131585046013716,0.287564469749338,1
"Limosilactobacillus","ran_pars","dam_cage","sd__(Intercept)",0.000901220779831416,NA,NA,NA,NA,NA,NA,0.131585046013716,0.287564469749338,NA
"Limosilactobacillus","ran_pars","cohort","sd__(Intercept)",0.000435318730421843,NA,NA,NA,NA,NA,NA,0.131585046013716,0.287564469749338,NA
"Limosilactobacillus","ran_pars","Residual","sd__Observation",0.00213898749765629,NA,NA,NA,NA,NA,NA,0.131585046013716,0.287564469749338,NA
"Lachnospiraceae FCS020 group","fixed",NA,"dietHFHS",0.00128795285833972,0.00089756928953825,1.43493418653205,21.4394704938534,0.165733929246304,-0.000576317646281942,0.00315222336296139,0.0337626614444772,0.22885752098264,0.497201787738913
"Lachnospiraceae FCS020 group","fixed",NA,"treatmentFOS+GOS",0.000234788589399776,0.000907059799963933,0.258845766738986,17.962541796506,0.79869719404049,-0.00167115822853333,0.00214073540733288,0.0337626614444772,0.22885752098264,0.79869719404049
"Lachnospiraceae FCS020 group","fixed",NA,"treatmentB. longum APC1472",-0.000903005605138308,0.00090454181405442,-0.998301671750003,22.049842774201,0.328963254735137,-0.00277866468675437,0.000972653476477753,0.0337626614444772,0.22885752098264,0.657926509470273
"Lachnospiraceae FCS020 group","ran_pars","dam_cage","sd__(Intercept)",0.0010373077046392,NA,NA,NA,NA,NA,NA,0.0337626614444772,0.22885752098264,NA
"Lachnospiraceae FCS020 group","ran_pars","cohort","sd__(Intercept)",0.00109642340266545,NA,NA,NA,NA,NA,NA,0.0337626614444772,0.22885752098264,NA
"Lachnospiraceae FCS020 group","ran_pars","Residual","sd__Observation",0.0030007907073009,NA,NA,NA,NA,NA,NA,0.0337626614444772,0.22885752098264,NA
"UBA1819","fixed",NA,"dietHFHS",0.000832322163874418,0.000763547731979138,1.09007221030834,18.1008403982235,0.28998089460404,-0.000771191749624957,0.00243583607737379,0.23164714675321,0.342185468586321,0.57996178920808
"UBA1819","fixed",NA,"treatmentFOS+GOS",-0.00358757723353046,0.000776624484423973,-4.61944904581702,15.449096138025,0.00031006959446976,-0.00523873189748839,-0.00193642256957253,0.23164714675321,0.342185468586321,0.0011200694540024
"UBA1819","fixed",NA,"treatmentB. longum APC1472",0.000173634288609862,0.000763613993667329,0.227384896099097,18.3087458217064,0.822644267807491,-0.00142872218292227,0.001775990760142,0.23164714675321,0.342185468586321,0.822644267807491
"UBA1819","ran_pars","dam_cage","sd__(Intercept)",0.000902680095070967,NA,NA,NA,NA,NA,NA,0.23164714675321,0.342185468586321,NA
"UBA1819","ran_pars","cohort","sd__(Intercept)",0.000539463118733367,NA,NA,NA,NA,NA,NA,0.23164714675321,0.342185468586321,NA
"UBA1819","ran_pars","Residual","sd__Observation",0.00256533309929631,NA,NA,NA,NA,NA,NA,0.23164714675321,0.342185468586321,NA
"Anaerotruncus","fixed",NA,"dietHFHS",0.00116353063468021,0.00058266106625421,1.99692531742385,12.4109091246325,0.0682437988762845,-0.000101332684584828,0.00242839395394524,0.166499284507049,0.284323342263836,0.136487597752569
"Anaerotruncus","fixed",NA,"treatmentFOS+GOS",-0.00214430664972384,0.000590913417107491,-3.62880007060963,10.4305255027643,0.00431697961553596,-0.00345361446482603,-0.00083499883462165,0.166499284507049,0.284323342263836,0.0172679184621438
"Anaerotruncus","fixed",NA,"treatmentB. longum APC1472",0.00025475683043497,0.000583265069873689,0.436777108031071,12.5424393021306,0.66969799456697,-0.00100999957396031,0.00151951323483025,0.166499284507049,0.284323342263836,0.66969799456697
"Anaerotruncus","ran_pars","dam_cage","sd__(Intercept)",0.000665658430819493,NA,NA,NA,NA,NA,NA,0.166499284507049,0.284323342263836,NA
"Anaerotruncus","ran_pars","cohort","sd__(Intercept)",0.00046946861619721,NA,NA,NA,NA,NA,NA,0.166499284507049,0.284323342263836,NA
"Anaerotruncus","ran_pars","Residual","sd__Observation",0.0020075322616864,NA,NA,NA,NA,NA,NA,0.166499284507049,0.284323342263836,NA
"ASF356","fixed",NA,"dietHFHS",-4.89010108706973e-05,0.000336023340482858,-0.145528613579127,21.4328997838392,0.88565349272255,-0.000746841383160117,0.000649039361418722,0.210048528564769,0.313537283077573,1
"ASF356","fixed",NA,"treatmentFOS+GOS",0.0014525110899649,0.00034276164014432,4.23767108056001,19.1733641158498,0.000437599506888469,0.000735541521302241,0.00216948065862756,0.210048528564769,0.313537283077573,0.00175039802755388
"ASF356","fixed",NA,"treatmentB. longum APC1472",8.63664654609775e-05,0.000335256157791673,0.257613360571427,21.1715524703117,0.799192716413608,-0.000610493049908508,0.000783225980830463,0.210048528564769,0.313537283077573,1
"ASF356","ran_pars","dam_cage","sd__(Intercept)",0.000410306117023431,NA,NA,NA,NA,NA,NA,0.210048528564769,0.313537283077573,NA
"ASF356","ran_pars","cohort","sd__(Intercept)",0.000135521966091068,NA,NA,NA,NA,NA,NA,0.210048528564769,0.313537283077573,NA
"ASF356","ran_pars","Residual","sd__Observation",0.00111289500129179,NA,NA,NA,NA,NA,NA,0.210048528564769,0.313537283077573,NA
"Tuzzerella","fixed",NA,"dietHFHS",0.0013578190270023,0.00047927608449859,2.83306234322714,17.4912393194999,0.0112482762967084,0.000348793883894982,0.00236684417010962,0.326948264313146,0.407334293010367,0.0224965525934168
"Tuzzerella","fixed",NA,"treatmentFOS+GOS",-0.00337780701395672,0.000471482478707705,-7.16422596066564,13.4105757629066,6.15172159157685e-06,-0.00439322204147476,-0.00236239198643869,0.326948264313146,0.407334293010367,2.46068863663074e-05
"Tuzzerella","fixed",NA,"treatmentB. longum APC1472",0.000535814715308897,0.000483238475400542,1.10879978020123,17.4843217231979,0.282535924024532,-0.000481582238812666,0.00155321166943046,0.326948264313146,0.407334293010367,0.282535924024532
"Tuzzerella","ran_pars","dam_cage","sd__(Intercept)",0.000297487303510335,NA,NA,NA,NA,NA,NA,0.326948264313146,0.407334293010367,NA
"Tuzzerella","ran_pars","cohort","sd__(Intercept)",0.000695771438596761,NA,NA,NA,NA,NA,NA,0.326948264313146,0.407334293010367,NA
"Tuzzerella","ran_pars","Residual","sd__Observation",0.00205465538779536,NA,NA,NA,NA,NA,NA,0.326948264313146,0.407334293010367,NA
"UCG-009","fixed",NA,"dietHFHS",0.00133483554526901,0.000469235864330162,2.84470060099626,17.2454039188282,0.0110841104884915,0.0003459064789917,0.00232376461154633,0.335949734944332,0.488981157979077,0.0267738578107058
"UCG-009","fixed",NA,"treatmentFOS+GOS",-0.0024394838080308,0.000474701217592152,-5.13898788885503,14.5240361371787,0.00013404103718385,-0.00345418109351282,-0.00142478652254878,0.335949734944332,0.488981157979077,0.000536164148735399
"UCG-009","fixed",NA,"treatmentB. longum APC1472",0.000736759390623417,0.000473713336393035,1.55528530446974,17.8314046593237,0.137447668788336,-0.000259150325121802,0.00173266910636864,0.335949734944332,0.488981157979077,0.137447668788336
"UCG-009","ran_pars","dam_cage","sd__(Intercept)",0.00055791171219956,NA,NA,NA,NA,NA,NA,0.335949734944332,0.488981157979077,NA
"UCG-009","ran_pars","cohort","sd__(Intercept)",0.000617792613835006,NA,NA,NA,NA,NA,NA,0.335949734944332,0.488981157979077,NA
"UCG-009","ran_pars","Residual","sd__Observation",0.00152115626657148,NA,NA,NA,NA,NA,NA,0.335949734944332,0.488981157979077,NA
"Staphylococcus","fixed",NA,"dietHFHS",0.00039504368977893,0.000164693701447646,2.39865693895105,191.999999993961,0.0174123727982579,7.0202410901752e-05,0.000719884968656107,0.0466149275172625,NA,0.0522371183947736
"Staphylococcus","fixed",NA,"treatmentFOS+GOS",-0.000458129698777297,0.000163038446357281,-2.80994887410394,191.999999995122,0.00546813933536321,-0.000779706158321993,-0.000136553239232602,0.0466149275172625,NA,0.0218725573414528
"Staphylococcus","fixed",NA,"treatmentB. longum APC1472",-0.000365070545489485,0.000163038446357281,-2.23916845165142,191.999999995122,0.0262924570720855,-0.000686647005034181,-4.34940859447897e-05,0.0466149275172625,NA,0.0525849141441711
"Staphylococcus","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0466149275172625,NA,NA
"Staphylococcus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0466149275172625,NA,NA
"Staphylococcus","ran_pars","Residual","sd__Observation",0.000806831064794009,NA,NA,NA,NA,NA,NA,0.0466149275172625,NA,NA
"Marvinbryantia","fixed",NA,"dietHFHS",-3.53350231804534e-05,0.000341628790430996,-0.103431046124289,19.5433411383462,0.918674893445655,-0.000749029185157294,0.000678359138796387,0.0714630168238166,NA,1
"Marvinbryantia","fixed",NA,"treatmentFOS+GOS",-0.000978277564165148,0.00034168254299787,-2.86311836590155,16.6340293166536,0.0109461365369129,-0.00170037480219361,-0.000256180326136688,0.0714630168238166,NA,0.0328384096107386
"Marvinbryantia","fixed",NA,"treatmentB. longum APC1472",-0.000161877526693901,0.000339006593994447,-0.477505539896821,18.7701118355197,0.638515359255791,-0.000872015121328456,0.000548260067940654,0.0714630168238166,NA,1
"Marvinbryantia","ran_pars","dam_cage","sd__(Intercept)",0.000251321895921676,NA,NA,NA,NA,NA,NA,0.0714630168238166,NA,NA
"Marvinbryantia","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0714630168238166,NA,NA
"Marvinbryantia","ran_pars","Residual","sd__Observation",0.00149655074514645,NA,NA,NA,NA,NA,NA,0.0714630168238166,NA,NA
"Muribaculum","fixed",NA,"dietHFHS",-0.000124986785556992,0.000205489579189629,-0.608239045745732,23.6583768704656,0.548824366025679,-0.000549420746988722,0.000299447175874739,0.367787297309046,NA,1
"Muribaculum","fixed",NA,"treatmentFOS+GOS",0.00135750327268007,0.0002080591217012,6.52460349529697,20.937021269845,1.85943536665646e-06,0.000924741380075971,0.00179026516528417,0.367787297309046,NA,7.43774146662583e-06
"Muribaculum","fixed",NA,"treatmentB. longum APC1472",-2.487028687997e-05,0.00020452398853073,-0.121600830585373,22.967471150429,0.90427281759875,-0.000447993552043857,0.000398252978283917,0.367787297309046,NA,1
"Muribaculum","ran_pars","dam_cage","sd__(Intercept)",0.000223284763749662,NA,NA,NA,NA,NA,NA,0.367787297309046,NA,NA
"Muribaculum","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.367787297309046,NA,NA
"Muribaculum","ran_pars","Residual","sd__Observation",0.000762799929490132,NA,NA,NA,NA,NA,NA,0.367787297309046,NA,NA
"Enterococcus","fixed",NA,"dietHFHS",-0.000382488054679094,0.000151344897211137,-2.52726098948349,21.8325673901426,0.0192519185451773,-0.000696497778778531,-6.84783305796576e-05,0.0722656830245883,NA,0.0577557556355318
"Enterococcus","fixed",NA,"treatmentFOS+GOS",-1.01085888917334e-05,0.000153180068171812,-0.0659915419308685,19.2750458723278,0.948064232956824,-0.000330408791859187,0.00031019161407572,0.0722656830245883,NA,0.948064232956824
"Enterococcus","fixed",NA,"treatmentB. longum APC1472",0.000109798150640151,0.000150620313212345,0.728973060130061,21.1801149625828,0.474002588861302,-0.000203271824150328,0.00042286812543063,0.0722656830245883,NA,0.948005177722603
"Enterococcus","ran_pars","dam_cage","sd__(Intercept)",0.000163093852739392,NA,NA,NA,NA,NA,NA,0.0722656830245883,NA,NA
"Enterococcus","ran_pars","cohort","sd__(Intercept)",1.0238697265209e-08,NA,NA,NA,NA,NA,NA,0.0722656830245883,NA,NA
"Enterococcus","ran_pars","Residual","sd__Observation",0.000565057848592909,NA,NA,NA,NA,NA,NA,0.0722656830245883,NA,NA
"Parvibacter","fixed",NA,"dietHFHS",0.000181994096341278,0.000253078984231771,0.719119751858206,17.8041206019709,0.481400084902601,-0.000350124733948996,0.000714112926631552,0.19370449378223,0.34683754420045,1
"Parvibacter","fixed",NA,"treatmentFOS+GOS",0.000828061616097668,0.000257817458211739,3.21181359028682,15.4629313941223,0.00563752303961541,0.000279966147131024,0.00137615708506431,0.19370449378223,0.34683754420045,0.0225500921584616
"Parvibacter","fixed",NA,"treatmentB. longum APC1472",-0.000251469033053499,0.000253868167565947,-0.990549683580063,17.9436412837737,0.335075864627101,-0.000784946365013917,0.000282008298906919,0.19370449378223,0.34683754420045,1
"Parvibacter","ran_pars","dam_cage","sd__(Intercept)",0.000313712253961692,NA,NA,NA,NA,NA,NA,0.19370449378223,0.34683754420045,NA
"Parvibacter","ran_pars","cohort","sd__(Intercept)",0.000226911677130193,NA,NA,NA,NA,NA,NA,0.19370449378223,0.34683754420045,NA
"Parvibacter","ran_pars","Residual","sd__Observation",0.000799619114218864,NA,NA,NA,NA,NA,NA,0.19370449378223,0.34683754420045,NA
"Escherichia-Shigella","fixed",NA,"dietHFHS",-0.000627000392721705,0.000296153250121672,-2.11714844413865,17.2483606937885,0.0490704457699787,-0.0012511444808697,-2.85630457370813e-06,0.0833119169312642,0.336649902048214,0.147211337309936
"Escherichia-Shigella","fixed",NA,"treatmentFOS+GOS",-6.31837061691901e-05,0.000304103451982833,-0.207770433900753,15.4025628749014,0.838130465741271,-0.000709892480805149,0.000583525068466769,0.0833119169312642,0.336649902048214,1
"Escherichia-Shigella","fixed",NA,"treatmentB. longum APC1472",-1.70939752907882e-05,0.000297497511837944,-0.0574592210374512,17.6439151397627,0.954825117711069,-0.000643018445526455,0.000608830494944879,0.0833119169312642,0.336649902048214,1
"Escherichia-Shigella","ran_pars","dam_cage","sd__(Intercept)",0.000407463554357208,NA,NA,NA,NA,NA,NA,0.0833119169312642,0.336649902048214,NA
"Escherichia-Shigella","ran_pars","cohort","sd__(Intercept)",0.000278303760707378,NA,NA,NA,NA,NA,NA,0.0833119169312642,0.336649902048214,NA
"Escherichia-Shigella","ran_pars","Residual","sd__Observation",0.000798458725718772,NA,NA,NA,NA,NA,NA,0.0833119169312642,0.336649902048214,NA
"Lachnospiraceae UCG-001","fixed",NA,"dietHFHS",1.09256865225767e-20,9.21120645669944e-05,1.18612980546433e-16,26.1494001991917,1,-0.00018928642537328,0.00018928642537328,0.0335832129973295,NA,1
"Lachnospiraceae UCG-001","fixed",NA,"treatmentFOS+GOS",0.000158116877549125,9.27450996210922e-05,1.70485425316386,22.8048815485294,0.101809334353482,-3.38318518249835e-05,0.000350065606923233,0.0335832129973295,NA,0.407237337413927
"Lachnospiraceae UCG-001","fixed",NA,"treatmentB. longum APC1472",0,9.15553923320524e-05,0,25.2665741715847,1,-0.000188461036866961,0.000188461036866961,0.0335832129973295,NA,1
"Lachnospiraceae UCG-001","ran_pars","dam_cage","sd__(Intercept)",8.69365312150556e-05,NA,NA,NA,NA,NA,NA,0.0335832129973295,NA,NA
"Lachnospiraceae UCG-001","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0335832129973295,NA,NA
"Lachnospiraceae UCG-001","ran_pars","Residual","sd__Observation",0.000370693890828603,NA,NA,NA,NA,NA,NA,0.0335832129973295,NA,NA
"Peptococcus","fixed",NA,"dietHFHS",0.000538654721095113,0.000121043443318829,4.45009416723461,130.000755233193,1.82603044288496e-05,0.000299184757694751,0.000778124684495476,0.345905734419551,NA,3.65206088576992e-05
"Peptococcus","fixed",NA,"treatmentFOS+GOS",-0.000989177765252284,0.000119838256904994,-8.25427364181783,124.011732534746,1.91429873545315e-13,-0.00122637102324098,-0.000751984507263584,0.345905734419551,NA,7.65719494181259e-13
"Peptococcus","fixed",NA,"treatmentB. longum APC1472",5.57124159418005e-05,0.000119828435621235,0.464934851673284,128.556838750441,0.642764648900425,-0.00018137881684813,0.000292803648731731,0.345905734419551,NA,0.642764648900425
"Peptococcus","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.345905734419551,NA,NA
"Peptococcus","ran_pars","cohort","sd__(Intercept)",1.51084033165853e-05,NA,NA,NA,NA,NA,NA,0.345905734419551,NA,NA
"Peptococcus","ran_pars","Residual","sd__Observation",0.00059221726858955,NA,NA,NA,NA,NA,NA,0.345905734419551,NA,NA
