"genus","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","R2_marginal","R2_conditional","p.adj"
"Incertae Sedis","fixed",NA,"dietHFHS",-0.00325290214511849,0.00317713638338091,-1.02384718582869,21.2600721960787,0.317416956063106,-0.00985520097059218,0.0033493966803552,0.215204384603555,0.222309084501202,0.634833912126213
"Incertae Sedis","fixed",NA,"treatmentFOS+GOS",-0.00523892619986392,0.00317905173514098,-1.64795248279644,22.0700247307687,0.11352717088633,-0.0118306633518652,0.00135281095213738,0.215204384603555,0.222309084501202,0.340581512658989
"Incertae Sedis","fixed",NA,"treatmentB. longum APC1472",-0.00178653037629506,0.00317715978417594,-0.562304226936584,21.2822712184296,0.579783867936513,-0.00838846392538798,0.00481540317279786,0.215204384603555,0.222309084501202,0.634833912126213
"Incertae Sedis","ran_pars","cohort","sd__(Intercept)",0.00056775700518727,NA,NA,NA,NA,NA,NA,0.215204384603555,0.222309084501202,NA
"Incertae Sedis","ran_pars","Residual","sd__Observation",0.00594009164316306,NA,NA,NA,NA,NA,NA,0.215204384603555,0.222309084501202,NA
"Anaerotruncus","fixed",NA,"dietHFHS",0.00648221784473675,0.00247942030138528,2.61440863459699,23.9999999997096,0.015200631529046,0.00136494585103307,0.0115994898384404,0.329594521179162,NA,0.0456018945871379
"Anaerotruncus","fixed",NA,"treatmentFOS+GOS",-0.00746836359706912,0.00247942030138528,-3.0121410205831,23.9999999997096,0.00602917053498118,-0.0125856355907728,-0.00235109160336544,0.329594521179162,NA,0.0241166821399247
"Anaerotruncus","fixed",NA,"treatmentB. longum APC1472",-0.001409033604773,0.00247942030138528,-0.56829154943426,23.9999999997086,0.575116230028399,-0.00652630559847669,0.00370823838893069,0.329594521179162,NA,0.792940776258963
"Anaerotruncus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.329594521179162,NA,NA
"Anaerotruncus","ran_pars","Residual","sd__Observation",0.00463857064279775,NA,NA,NA,NA,NA,NA,0.329594521179162,NA,NA
"Bilophila","fixed",NA,"dietHFHS",0.00774429986704623,0.00217517304091827,3.56031438481644,20.5973714997909,0.00189248436027856,0.00321538973131564,0.0122732100027768,0.496739630603416,0.57859860303207,0.00567745308083567
"Bilophila","fixed",NA,"treatmentFOS+GOS",-0.0113576204674843,0.00218421342847024,-5.19986752184693,20.6620036783028,3.93480675786379e-05,-0.0159044696213691,-0.00681077131359948,0.496739630603416,0.57859860303207,0.000157392270314552
"Bilophila","fixed",NA,"treatmentB. longum APC1472",-0.00340846907546832,0.00217902798916153,-1.56421537145095,21.0089478172713,0.132705963470403,-0.00793988833502594,0.0011229501840893,0.496739630603416,0.57859860303207,0.132705963470403
"Bilophila","ran_pars","cohort","sd__(Intercept)",0.00177697588402628,NA,NA,NA,NA,NA,NA,0.496739630603416,0.57859860303207,NA
"Bilophila","ran_pars","Residual","sd__Observation",0.00403177581193305,NA,NA,NA,NA,NA,NA,0.496739630603416,0.57859860303207,NA
"Roseburia","fixed",NA,"dietHFHS",0.00917498626850168,0.00221978721457022,4.13327286880427,24.0000000003027,0.00037605074802662,0.00459357062923299,0.0137564019077704,0.474464122844504,NA,0.00112815224407986
"Roseburia","fixed",NA,"treatmentFOS+GOS",-0.00964189661214898,0.00221978721457022,-4.34361300437339,24.0000000003027,0.000220457719232025,-0.0142233122514177,-0.00506048097288029,0.474464122844504,NA,0.000881830876928102
"Roseburia","fixed",NA,"treatmentB. longum APC1472",-0.00515597226326717,0.00221978721457022,-2.32273266078138,24.0000000005412,0.0289939875716596,-0.00973738790253345,-0.000574556624000883,0.474464122844504,NA,0.0579879751433191
"Roseburia","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.474464122844504,NA,NA
"Roseburia","ran_pars","Residual","sd__Observation",0.0041528416142315,NA,NA,NA,NA,NA,NA,0.474464122844504,NA,NA
"HT002","fixed",NA,"dietHFHS",-0.00865015194837442,0.00212484272758901,-4.07096103446182,21.8495816838661,0.000513107657283304,-0.0130585656122681,-0.00424173828448071,0.464991154328617,0.48638301325434,0.00153932297184991
"HT002","fixed",NA,"treatmentFOS+GOS",0.000389309622147765,0.00212937169367017,0.182828401121813,22.3021991519763,0.856584494121056,-0.00402327017918659,0.00480188942348212,0.464991154328617,0.48638301325434,1
"HT002","fixed",NA,"treatmentB. longum APC1472",-7.37363161663221e-05,0.00212512758089797,-0.0346973597392986,21.9274247639512,0.972634990901576,-0.00448182707355737,0.00433435444122472,0.464991154328617,0.48638301325434,1
"HT002","ran_pars","cohort","sd__(Intercept)",0.000809096131092895,NA,NA,NA,NA,NA,NA,0.464991154328617,0.48638301325434,NA
"HT002","ran_pars","Residual","sd__Observation",0.00396456507540431,NA,NA,NA,NA,NA,NA,0.464991154328617,0.48638301325434,NA
"Rikenella","fixed",NA,"dietHFHS",-0.00407108801559991,0.00207753040072585,-1.95958047794514,23.999999999505,0.0617578197658426,-0.00835890002140117,0.000216723990201345,0.307523834397174,NA,0.185273459297528
"Rikenella","fixed",NA,"treatmentFOS+GOS",-0.00263019784837601,0.00207753040072585,-1.26602135278361,23.999999999505,0.217657003724295,-0.00691800985417726,0.00165761415742525,0.307523834397174,NA,0.435314007448591
"Rikenella","fixed",NA,"treatmentB. longum APC1472",0.00250569392546391,0.00207753040072585,1.20609254362221,23.9999999995049,0.239537523997594,-0.00178211808033734,0.00679350593126517,0.307523834397174,NA,0.435314007448591
"Rikenella","ran_pars","cohort","sd__(Intercept)",3.33354660030992e-11,NA,NA,NA,NA,NA,NA,0.307523834397174,NA,NA
"Rikenella","ran_pars","Residual","sd__Observation",0.00388670348506165,NA,NA,NA,NA,NA,NA,0.307523834397174,NA,NA
"Acetatifactor","fixed",NA,"dietHFHS",0.00304544236415998,0.00201376084197908,1.51231581262002,23.9999999997243,0.14351093168206,-0.00111075574106602,0.00720164046938598,0.315953533108524,NA,0.430532795046181
"Acetatifactor","fixed",NA,"treatmentFOS+GOS",-0.00444193287525469,0.00201376084197908,-2.20578967604179,23.9999999997243,0.0372193334200777,-0.00859813098048068,-0.000285734770028688,0.315953533108524,NA,0.148877333680311
"Acetatifactor","fixed",NA,"treatmentB. longum APC1472",0.00197154926595596,0.00201376084197908,0.979038436370808,23.9999999997243,0.337327530667614,-0.00218464883927003,0.00612774737118196,0.315953533108524,NA,0.673028593927299
"Acetatifactor","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.315953533108524,NA,NA
"Acetatifactor","ran_pars","Residual","sd__Observation",0.00376740156479358,NA,NA,NA,NA,NA,NA,0.315953533108524,NA,NA
"Enterorhabdus","fixed",NA,"dietHFHS",0.00212294893385512,0.00139538955305306,1.5214023418838,23.9999999999516,0.141226210112487,-0.000756993557602171,0.00500289142531241,0.459350072995662,NA,0.282452420224974
"Enterorhabdus","fixed",NA,"treatmentFOS+GOS",-0.00504877497883127,0.00139538955305306,-3.61818315737332,23.9999999999516,0.00137399825976702,-0.00792871747028856,-0.00216883248737398,0.459350072995662,NA,0.00412199477930106
"Enterorhabdus","fixed",NA,"treatmentB. longum APC1472",0.00116484784012036,0.00139538955305306,0.834783260037824,23.99999999995,0.412072683014316,-0.00171509465133695,0.00404479033157766,0.459350072995662,NA,0.412072683014316
"Enterorhabdus","ran_pars","cohort","sd__(Intercept)",1.36814753217848e-12,NA,NA,NA,NA,NA,NA,0.459350072995662,NA,NA
"Enterorhabdus","ran_pars","Residual","sd__Observation",0.00261053481430408,NA,NA,NA,NA,NA,NA,0.459350072995662,NA,NA
"Limosilactobacillus","fixed",NA,"dietHFHS",-0.0053245423964377,0.00117919785408667,-4.51539356010932,20.7824388425405,0.000193904080446995,-0.00777838266437126,-0.00287070212850414,0.515271981393572,0.565416257890915,0.000581712241340985
"Limosilactobacillus","fixed",NA,"treatmentFOS+GOS",-0.000252966426868762,0.00118355266383437,-0.21373482955057,21.0519932667701,0.832810317738298,-0.00271392884265262,0.0022079959889151,0.515271981393572,0.565416257890915,1
"Limosilactobacillus","fixed",NA,"treatmentB. longum APC1472",3.32519082862613e-06,0.0011801322440442,0.00281764255269478,21.0525690766354,0.997778378708779,-0.0024505210661499,0.00245717144780716,0.515271981393572,0.565416257890915,1
"Limosilactobacillus","ran_pars","cohort","sd__(Intercept)",0.000744620286055914,NA,NA,NA,NA,NA,NA,0.515271981393572,0.565416257890915,NA
"Limosilactobacillus","ran_pars","Residual","sd__Observation",0.0021921027989929,NA,NA,NA,NA,NA,NA,0.515271981393572,0.565416257890915,NA
"Clostridium sensu stricto 1","fixed",NA,"dietHFHS",0.00217186201151964,0.00129551884612042,1.67644185032393,23.9999999999316,0.106631636268905,-0.000501957471550702,0.00484568149458999,0.158104427085252,NA,0.42652654507562
"Clostridium sensu stricto 1","fixed",NA,"treatmentFOS+GOS",-0.00197965265677106,0.00129551884612042,-1.52807708100839,23.9999999999316,0.139566915860738,-0.00465347213984141,0.000694166826299287,0.158104427085252,NA,0.42652654507562
"Clostridium sensu stricto 1","fixed",NA,"treatmentB. longum APC1472",-3.52148649580414e-05,0.00129551884612042,-0.0271820553313417,23.9999999997853,0.978539291611239,-0.00270903434802925,0.00263860461811317,0.158104427085252,NA,1
"Clostridium sensu stricto 1","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.158104427085252,NA,NA
"Clostridium sensu stricto 1","ran_pars","Residual","sd__Observation",0.00242369383014567,NA,NA,NA,NA,NA,NA,0.158104427085252,NA,NA
"Escherichia-Shigella","fixed",NA,"dietHFHS",-0.00178593577992163,0.00126461345540746,-1.41223847673375,21.9164303077644,0.17192228909533,-0.00440916350595892,0.000837291946115671,0.0956184070501501,0.116603579761804,0.51576686728599
"Escherichia-Shigella","fixed",NA,"treatmentFOS+GOS",5.26415155068768e-05,0.00126637320390527,0.0415687218779895,22.4519389375357,0.967209965144083,-0.00257059406001657,0.00267587709103033,0.0956184070501501,0.116603579761804,0.967209965144083
"Escherichia-Shigella","fixed",NA,"treatmentB. longum APC1472",0.0012060106511375,0.00126467268806433,0.953614846370554,21.960780941362,0.350658123330317,-0.00141703157349242,0.00382905287576743,0.0956184070501501,0.116603579761804,0.701316246660634
"Escherichia-Shigella","ran_pars","cohort","sd__(Intercept)",0.000364063051753291,NA,NA,NA,NA,NA,NA,0.0956184070501501,0.116603579761804,NA
"Escherichia-Shigella","ran_pars","Residual","sd__Observation",0.00236209928859966,NA,NA,NA,NA,NA,NA,0.0956184070501501,0.116603579761804,NA
"Lachnospiraceae FCS020 group","fixed",NA,"dietHFHS",0.00112436594288464,0.0013050037366231,0.861580631021115,21.7562469244436,0.398315203424732,-0.00158380529791272,0.003832537183682,0.0668596971873082,0.128303326917901,0.796630406849464
"Lachnospiraceae FCS020 group","fixed",NA,"treatmentFOS+GOS",-0.00185621896055359,0.00130886597268345,-1.41818872160604,22.0963107769219,0.17008576497575,-0.00456995504425239,0.00085751712314521,0.0668596971873082,0.128303326917901,0.510257294927251
"Lachnospiraceae FCS020 group","fixed",NA,"treatmentB. longum APC1472",-0.000998975265711317,0.00130545359279076,-0.765232307933474,21.8865792926532,0.452306608415491,-0.00370713399473505,0.00170918346331242,0.0668596971873082,0.128303326917901,0.796630406849464
"Lachnospiraceae FCS020 group","ran_pars","cohort","sd__(Intercept)",0.000645435733767373,NA,NA,NA,NA,NA,NA,0.0668596971873082,0.128303326917901,NA
"Lachnospiraceae FCS020 group","ran_pars","Residual","sd__Observation",0.00243106890515434,NA,NA,NA,NA,NA,NA,0.0668596971873082,0.128303326917901,NA
"ASF356","fixed",NA,"dietHFHS",-0.000137995900531598,0.000919662912019074,-0.150050522564441,16.3720693378192,0.882557777702215,-0.00208399947986556,0.00180800767880237,0.0428415471484818,0.328616198901077,1
"ASF356","fixed",NA,"treatmentFOS+GOS",0.00101018475458356,0.000923115647250558,1.09432090940321,16.0969816620429,0.289919620790105,-0.000945775221175592,0.00296614473034272,0.0428415471484818,0.328616198901077,1
"ASF356","fixed",NA,"treatmentB. longum APC1472",4.3451337935561e-06,0.000924196418430672,0.00470152632806599,17.4844762993153,0.996301966003014,-0.0019414312363095,0.00195012150389661,0.0428415471484818,0.328616198901077,1
"ASF356","ran_pars","cohort","sd__(Intercept)",0.00110610448563948,NA,NA,NA,NA,NA,NA,0.0428415471484818,0.328616198901077,NA
"ASF356","ran_pars","Residual","sd__Observation",0.00169539044312749,NA,NA,NA,NA,NA,NA,0.0428415471484818,0.328616198901077,NA
"Marvinbryantia","fixed",NA,"dietHFHS",0.000583318973307055,0.0011062326644549,0.527302250286097,19.4232193011678,0.603955240637011,-0.00172864270512076,0.00289528065173487,0.103909420712489,0.366235259316314,1
"Marvinbryantia","fixed",NA,"treatmentFOS+GOS",0.00060345987996623,0.00111042849680896,0.543447760662116,19.231899254919,0.593065671895889,-0.00171879833431576,0.00292571809424822,0.103909420712489,0.366235259316314,1
"Marvinbryantia","fixed",NA,"treatmentB. longum APC1472",0.00160956719096109,0.00111151410080169,1.44808526477548,20.1871806431021,0.162947329458186,-0.000707633159483544,0.00392676754140572,0.103909420712489,0.366235259316314,0.651789317832742
"Marvinbryantia","ran_pars","cohort","sd__(Intercept)",0.00131229822731761,NA,NA,NA,NA,NA,NA,0.103909420712489,0.366235259316314,NA
"Marvinbryantia","ran_pars","Residual","sd__Observation",0.00203974578362476,NA,NA,NA,NA,NA,NA,0.103909420712489,0.366235259316314,NA
"Muribaculum","fixed",NA,"dietHFHS",-7.14287524079118e-05,0.000847756975189739,-0.0842561659748362,21.9071624713864,0.93361798903669,-0.00183000119209355,0.00168714368727773,0.314194455256286,0.31978819556543,1
"Muribaculum","fixed",NA,"treatmentFOS+GOS",0.00246496027015,0.00084822059427972,2.90603681020403,22.5453857285764,0.00806173566210396,0.000708322386582674,0.00422159815371733,0.314194455256286,0.31978819556543,0.0322469426484158
"Muribaculum","fixed",NA,"treatmentB. longum APC1472",-2.84405934468308e-06,0.000847762054541764,-0.00335478490626756,21.9229043355265,0.997353614652214,-0.00176135349812596,0.00175566537943659,0.314194455256286,0.31978819556543,1
"Muribaculum","ran_pars","cohort","sd__(Intercept)",0.000143742360296917,NA,NA,NA,NA,NA,NA,0.314194455256286,0.31978819556543,NA
"Muribaculum","ran_pars","Residual","sd__Observation",0.00158509648867957,NA,NA,NA,NA,NA,NA,0.314194455256286,0.31978819556543,NA
"UCG-009","fixed",NA,"dietHFHS",0.00119099038726744,0.00089155426821809,1.3358585447051,20.1875418895818,0.196461195962252,-0.000667652264704502,0.00304963303923938,0.370640446984696,0.401962904040433,0.392922391924504
"UCG-009","fixed",NA,"treatmentFOS+GOS",-0.00303549844765788,0.000893768638077984,-3.39629107392446,20.8549843188033,0.0027414477573513,-0.00489497936503646,-0.0011760175302793,0.370640446984696,0.401962904040433,0.0109657910294052
"UCG-009","fixed",NA,"treatmentB. longum APC1472",0.000194727645478015,0.000891735667601514,0.218369246126233,20.3456067848696,0.829316877244345,-0.00166337680063655,0.00205283209159258,0.370640446984696,0.401962904040433,0.829316877244345
"UCG-009","ran_pars","cohort","sd__(Intercept)",0.00038046610527356,NA,NA,NA,NA,NA,NA,0.370640446984696,0.401962904040433,NA
"UCG-009","ran_pars","Residual","sd__Observation",0.00166246351686539,NA,NA,NA,NA,NA,NA,0.370640446984696,0.401962904040433,NA
"Enterococcus","fixed",NA,"dietHFHS",0.000659595125328567,0.000669133257507199,0.985745541606816,23.9999999993969,0.334092130006686,-0.000721428042379853,0.00204061829303699,0.102529142032562,NA,0.90872445065256
"Enterococcus","fixed",NA,"treatmentFOS+GOS",-0.00110874881174938,0.000669133257507199,-1.65699253371434,23.9999999993969,0.110537868287284,-0.0024897719794578,0.000272274355959036,0.102529142032562,NA,0.442151473149138
"Enterococcus","fixed",NA,"treatmentB. longum APC1472",-0.000287250392704946,0.000669133257507199,-0.429287274966833,23.9999999992068,0.671543411097844,-0.00166827356041394,0.00109377277500405,0.102529142032562,NA,0.90872445065256
"Enterococcus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.102529142032562,NA,NA
"Enterococcus","ran_pars","Residual","sd__Observation",0.00125183369784396,NA,NA,NA,NA,NA,NA,0.102529142032562,NA,NA
"Lachnospiraceae UCG-001","fixed",NA,"dietHFHS",2.36592310669066e-19,0.000519338951309421,4.55564347855174e-16,24.000000000021,1,-0.00107186291460487,0.00107186291460487,0.129133931981798,NA,1
"Lachnospiraceae UCG-001","fixed",NA,"treatmentFOS+GOS",0.00084846054588566,0.000519338951309421,1.63373177333689,24.000000000021,0.115366676452515,-0.000223402368719213,0.00192032346049053,0.129133931981798,NA,0.461466705810058
"Lachnospiraceae UCG-001","fixed",NA,"treatmentB. longum APC1472",-2.47817639425258e-19,0.000519338951309421,-4.7717899610732e-16,24.000000000021,1,-0.00107186291460487,0.00107186291460487,0.129133931981798,NA,1
"Lachnospiraceae UCG-001","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.129133931981798,NA,NA
"Lachnospiraceae UCG-001","ran_pars","Residual","sd__Observation",0.000971594211703164,NA,NA,NA,NA,NA,NA,0.129133931981798,NA,NA
"UBA1819","fixed",NA,"dietHFHS",0.000135785252626689,0.000715715229474995,0.189719663680055,23.9999999991231,0.851124255764352,-0.00134137838002488,0.00161294888527826,0.190010136465239,NA,1
"UBA1819","fixed",NA,"treatmentFOS+GOS",-0.00155139179084185,0.000715715229474995,-2.16761042234613,23.9999999991231,0.0403311775926532,-0.00302855542349342,-7.42281581902801e-05,0.190010136465239,NA,0.12099353277796
"UBA1819","fixed",NA,"treatmentB. longum APC1472",-0.000121442222480186,0.000715715229474995,-0.169679528224191,23.9999999991231,0.866684322872643,-0.00159860585513176,0.00135572141017138,0.190010136465239,NA,1
"UBA1819","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.190010136465239,NA,NA
"UBA1819","ran_pars","Residual","sd__Observation",0.00133898058759586,NA,NA,NA,NA,NA,NA,0.190010136465239,NA,NA
"Peptococcus","fixed",NA,"dietHFHS",0.00109092686477022,0.000489892297459783,2.22687082533641,21.4311666550377,0.0367981674019116,7.33866551606299e-05,0.00210846707437981,0.371342819872634,0.419999772444693,0.110394502205735
"Peptococcus","fixed",NA,"treatmentFOS+GOS",-0.0016562255222795,0.00049147701088129,-3.36989418754226,21.7596796548489,0.00279317941044417,-0.00267613952822057,-0.000636311516338432,0.371342819872634,0.419999772444693,0.0111727176417767
"Peptococcus","fixed",NA,"treatmentB. longum APC1472",5.46641820825838e-06,0.000490120412717724,0.0111532147333897,21.6021045134504,0.991203570460635,-0.00101206770565299,0.0010230005420695,0.371342819872634,0.419999772444693,0.991203570460635
"Peptococcus","ran_pars","cohort","sd__(Intercept)",0.000264152551894734,NA,NA,NA,NA,NA,NA,0.371342819872634,0.419999772444693,NA
"Peptococcus","ran_pars","Residual","sd__Observation",0.000912003363453384,NA,NA,NA,NA,NA,NA,0.371342819872634,0.419999772444693,NA
"Candidatus Arthromitus","fixed",NA,"dietHFHS",0.000206544151341356,0.000539097239212278,0.383129677390216,23.9999999995489,0.704996210314499,-0.00090609786524761,0.00131918616793032,0.092326062618777,NA,1
"Candidatus Arthromitus","fixed",NA,"treatmentFOS+GOS",-0.000701175862009029,0.000539097239212278,-1.30064821521546,23.9999999995489,0.205729749606628,-0.001813817878598,0.000411466154579938,0.092326062618777,NA,0.82291899842651
"Candidatus Arthromitus","fixed",NA,"treatmentB. longum APC1472",0.000128589536114688,0.000539097239212278,0.238527535964721,23.9999999995489,0.813496880075757,-0.000984052480474278,0.00124123155270366,0.092326062618777,NA,1
"Candidatus Arthromitus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.092326062618777,NA,NA
"Candidatus Arthromitus","ran_pars","Residual","sd__Observation",0.00100855858364403,NA,NA,NA,NA,NA,NA,0.092326062618777,NA,NA
"[Eubacterium] xylanophilum group","fixed",NA,"dietHFHS",0.000304503506611454,0.00029190392289719,1.04316346141981,18.0730920981825,0.31062611537847,-0.000308586146999438,0.000917593160222346,0.0578327824712726,0.53467053835221,0.931878346135411
"[Eubacterium] xylanophilum group","fixed",NA,"treatmentFOS+GOS",-0.00050384015179761,0.000292480069709939,-1.7226478108313,17.7821503051027,0.102298129439261,-0.00111885802350247,0.000111177719907248,0.0578327824712726,0.53467053835221,0.409192517757044
"[Eubacterium] xylanophilum group","fixed",NA,"treatmentB. longum APC1472",-0.000163791917813289,0.000295192085735934,-0.554865545954408,19.0992962355997,0.585426841019819,-0.000781418719262045,0.000453834883635466,0.0578327824712726,0.53467053835221,1
"[Eubacterium] xylanophilum group","ran_pars","cohort","sd__(Intercept)",0.000541442724459143,NA,NA,NA,NA,NA,NA,0.0578327824712726,0.53467053835221,NA
"[Eubacterium] xylanophilum group","ran_pars","Residual","sd__Observation",0.000534869063984716,NA,NA,NA,NA,NA,NA,0.0578327824712726,0.53467053835221,NA
"Parvibacter","fixed",NA,"dietHFHS",0.00042279472748113,0.000394342665979247,1.07215060392015,21.6400032462855,0.295464187247975,-0.000395811433046416,0.00124140088800868,0.183866268782551,0.291870073549387,1
"Parvibacter","fixed",NA,"treatmentFOS+GOS",0.000462070236178474,0.000395919788311868,1.16708042845916,21.7581166480046,0.255809783171258,-0.000359546705764658,0.00128368717812161,0.183866268782551,0.291870073549387,1
"Parvibacter","fixed",NA,"treatmentB. longum APC1472",-0.00042640391524091,0.000394828844455392,-1.0799715401469,21.8933118705607,0.291909097242165,-0.00124546023356693,0.000392652403085112,0.183866268782551,0.291870073549387,1
"Parvibacter","ran_pars","cohort","sd__(Intercept)",0.000285869645358799,NA,NA,NA,NA,NA,NA,0.183866268782551,0.291870073549387,NA
"Parvibacter","ran_pars","Residual","sd__Observation",0.000731989733026528,NA,NA,NA,NA,NA,NA,0.183866268782551,0.291870073549387,NA
"Butyricicoccus","fixed",NA,"dietHFHS",0.000137295011036039,0.000359777429972121,0.381610961662264,24.0000000004607,0.706107744786829,-0.000605249109188895,0.000879839131260974,0.170794733542668,NA,0.757960187610228
"Butyricicoccus","fixed",NA,"treatmentFOS+GOS",-0.00079362049285513,0.000359777429972121,-2.20586514533896,24.0000000004607,0.0372134033895518,-0.00153616461308006,-5.10763726301953e-05,0.170794733542668,NA,0.111640210168656
"Butyricicoccus","fixed",NA,"treatmentB. longum APC1472",-0.000322478903208974,0.000359777429972121,-0.896328886539553,24.0000000004607,0.378980093805114,-0.00106502302343391,0.000420065217015961,0.170794733542668,NA,0.757960187610228
"Butyricicoccus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.170794733542668,NA,NA
"Butyricicoccus","ran_pars","Residual","sd__Observation",0.000673081939224866,NA,NA,NA,NA,NA,NA,0.170794733542668,NA,NA
"NK4A214 group","fixed",NA,"dietHFHS",0.000409733038751741,0.000293041229112738,1.3982095283736,21.0808589089317,0.176588543312838,-0.000199537260006656,0.00101900333751014,0.0958647861485179,0.157563229924306,0.702661230016296
"NK4A214 group","fixed",NA,"treatmentFOS+GOS",-0.000116058766983908,0.000293926452406043,-0.394856488872868,21.4980410270571,0.696839109430192,-0.000726451185655472,0.000494333651687655,0.0958647861485179,0.157563229924306,0.912294196038846
"NK4A214 group","fixed",NA,"treatmentB. longum APC1472",-0.000410685304014944,0.000293149211923763,-1.40094288952667,21.2510529795379,0.175665307504074,-0.00101988422958803,0.000198513621558144,0.0958647861485179,0.157563229924306,0.702661230016296
"NK4A214 group","ran_pars","cohort","sd__(Intercept)",0.000147714082490095,NA,NA,NA,NA,NA,NA,0.0958647861485179,0.157563229924306,NA
"NK4A214 group","ran_pars","Residual","sd__Observation",0.000545825037726669,NA,NA,NA,NA,NA,NA,0.0958647861485179,0.157563229924306,NA
"Merdibacter","fixed",NA,"dietHFHS",0,0.000213675842316702,0,23.9999999996373,1,-0.000441005263612451,0.000441005263612451,0.1,NA,1
"Merdibacter","fixed",NA,"treatmentFOS+GOS",-5.01888081752073e-20,0.000213675842316702,-2.34882931224482e-16,23.9999999996044,1,-0.000441005263612484,0.000441005263612484,0.1,NA,1
"Merdibacter","fixed",NA,"treatmentB. longum APC1472",0.000302183274155775,0.000213675842316702,1.41421356237309,23.9999999994373,0.170141553274,-0.000138821989456871,0.000743188537768422,0.1,NA,0.680566213096001
"Merdibacter","ran_pars","cohort","sd__(Intercept)",3.31725468462927e-12,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Merdibacter","ran_pars","Residual","sd__Observation",0.000399750896889717,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Candidatus Saccharimonas","fixed",NA,"dietHFHS",-0.000480918900873387,0.000218944640064954,-2.19653196685113,23.9999999998975,0.0379532791978448,-0.000932798428579712,-2.90393731670606e-05,0.231949257465619,NA,0.113859837593534
"Candidatus Saccharimonas","fixed",NA,"treatmentFOS+GOS",0.000143777511127037,0.000218944640064954,0.656684315653415,23.9999999998975,0.517631744463938,-0.000308102016579289,0.000595657038833363,0.231949257465619,NA,1
"Candidatus Saccharimonas","fixed",NA,"treatmentB. longum APC1472",-0.000104952190752649,0.000218944640064954,-0.4793549215067,23.9999999999279,0.636025303616118,-0.000556831718458944,0.000346927336953647,0.231949257465619,NA,1
"Candidatus Saccharimonas","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.231949257465619,NA,NA
"Candidatus Saccharimonas","ran_pars","Residual","sd__Observation",0.000409607914896798,NA,NA,NA,NA,NA,NA,0.231949257465619,NA,NA
"Negativibacillus","fixed",NA,"dietHFHS",0.000484399995434185,0.000210603950825416,2.30005179644392,21.7521490636786,0.0314231831415308,4.73454107770059e-05,0.000921454580091363,0.267555230427788,0.387917517831418,0.11327786166983
"Negativibacillus","fixed",NA,"treatmentFOS+GOS",-0.000496729941761843,0.000211480255016147,-2.34882420452877,21.7939288889324,0.0283194654174575,-0.000935553711657195,-5.7906171866491e-05,0.267555230427788,0.387917517831418,0.11327786166983
"Negativibacillus","fixed",NA,"treatmentB. longum APC1472",3.14239273073735e-05,0.000210983897877606,0.148939931546828,22.0395647332553,0.882955457222926,-0.000406084358999792,0.000468932213614539,0.267555230427788,0.387917517831418,1
"Negativibacillus","ran_pars","cohort","sd__(Intercept)",0.00017309156924121,NA,NA,NA,NA,NA,NA,0.267555230427788,0.387917517831418,NA
"Negativibacillus","ran_pars","Residual","sd__Observation",0.00039033336357858,NA,NA,NA,NA,NA,NA,0.267555230427788,0.387917517831418,NA
"Christensenella","fixed",NA,"dietHFHS",-7.74801313305524e-05,0.000149308449658776,-0.518926634812849,23.999999999852,0.608564254024141,-0.000385637625820311,0.000230677363159206,0.15085070810588,NA,0.917825802712796
"Christensenella","fixed",NA,"treatmentFOS+GOS",-0.000228387569471273,0.000149308449658776,-1.52963593147757,23.999999999852,0.139181702978798,-0.000536545063961032,7.97699250184854e-05,0.15085070810588,NA,0.417545108936394
"Christensenella","fixed",NA,"treatmentB. longum APC1472",-0.000112393880283677,0.000149308449658776,-0.752763025405045,23.9999999996124,0.458912901356398,-0.000420551374773599,0.000195763614206245,0.15085070810588,NA,0.917825802712796
"Christensenella","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.15085070810588,NA,NA
"Christensenella","ran_pars","Residual","sd__Observation",0.000279330531786762,NA,NA,NA,NA,NA,NA,0.15085070810588,NA,NA
"Jeotgalicoccus","fixed",NA,"dietHFHS",-0.000128142357728868,0.000152087909673562,-0.842554533124359,23.9999999991317,0.407796085802249,-0.000442036375745746,0.000185751660288011,0.107904794820095,NA,1
